family,seed,base,closure_size,interior_size,seed_size,n_total,closure_indices,interior_indices,dataset,linkage,metric,noise,random_state
government,HybridRegime,gen_base_1,57,0,10,81,"0,1,4,6,7,8,9,11,12,13,14,15,19,20,21,23,24,26,27,28,29,30,31,33,34,35,36,37,39,40,42,43,45,46,47,49,50,53,54,55,57,58,59,61,62,63,64,65,67,69,72,73,74,75,78,79,80",,PISA,single,cityblock,0.02,23
government,HybridRegime,gen_base_2,58,0,10,81,"0,1,4,6,7,8,9,11,12,13,14,15,19,20,21,23,24,26,27,28,29,30,31,33,34,35,36,37,39,40,42,43,45,46,47,49,50,53,54,55,56,57,58,59,61,62,63,64,65,67,69,72,73,74,75,78,79,80",,PISA,single,cityblock,0.02,23
government,HybridRegime,base,20,6,10,81,"7,13,14,20,24,26,27,28,30,40,46,50,57,58,59,64,65,73,74,79","20,27,28,46,57,73",PISA,single,cityblock,0.02,23
government,HybridRegime,clusters,81,0,10,81,"0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80",,PISA,single,cityblock,0.02,23
continent,Europe,gen_base_1,79,27,37,81,"0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,57,58,59,60,61,62,63,64,65,67,68,69,70,71,72,73,74,75,76,77,78,79,80","3,5,8,15,17,18,22,23,25,29,32,34,41,42,45,47,49,51,54,60,61,67,68,69,70,71,76",PISA,single,cityblock,0.02,23
continent,Europe,gen_base_2,76,27,37,81,"0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,21,22,23,24,25,26,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,58,59,60,61,62,63,64,65,67,68,69,70,71,72,73,74,75,76,77,78,79,80","3,5,8,15,17,18,22,23,25,29,32,34,41,42,45,47,49,51,54,60,61,67,68,69,70,71,76",PISA,single,cityblock,0.02,23
continent,Europe,base,53,27,37,81,"0,3,4,5,7,8,12,15,16,17,18,21,22,23,25,26,29,30,31,32,34,36,38,39,40,41,42,43,44,45,47,48,49,50,51,53,54,59,60,61,62,63,65,67,68,69,70,71,74,75,76,78,79","3,5,8,15,17,18,22,23,25,29,32,34,41,42,45,47,49,51,54,60,61,67,68,69,70,71,76",PISA,single,cityblock,0.02,23
continent,Europe,clusters,81,0,37,81,"0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80",,PISA,single,cityblock,0.02,23
continent,SouthAmerica,gen_base_1,32,0,7,81,"0,1,4,6,7,8,11,13,14,19,20,26,27,30,31,35,37,46,47,49,53,55,56,57,58,62,63,65,72,74,75,78",,PISA,single,cityblock,0.02,23
continent,SouthAmerica,gen_base_2,27,0,7,81,"1,6,7,8,11,13,14,19,20,26,27,30,35,37,46,47,49,55,57,58,62,63,65,72,74,75,78",,PISA,single,cityblock,0.02,23
continent,SouthAmerica,base,14,1,7,81,"1,6,11,13,14,20,27,35,57,58,62,63,75,78",11,PISA,single,cityblock,0.02,23
continent,SouthAmerica,clusters,43,0,7,81,"0,1,4,6,7,8,9,11,13,14,16,19,20,24,26,27,30,31,35,37,38,40,44,46,47,48,49,50,53,55,56,57,58,59,62,63,64,65,72,74,75,78,79",,PISA,single,cityblock,0.02,23
continent,Oceania,gen_base_1,0,0,0,81,,,PISA,single,cityblock,0.02,23
continent,Oceania,gen_base_2,0,0,0,81,,,PISA,single,cityblock,0.02,23
continent,Oceania,base,0,0,0,81,,,PISA,single,cityblock,0.02,23
continent,Oceania,clusters,0,0,0,81,,,PISA,single,cityblock,0.02,23
continent,Asia,gen_base_1,68,7,25,81,"0,1,4,6,7,8,9,10,11,12,13,14,15,16,19,20,21,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,53,54,55,57,58,59,61,62,63,64,65,66,67,68,69,72,73,74,75,78,79,80","24,33,64,66,72,73,80",PISA,single,cityblock,0.02,23
continent,Asia,gen_base_2,62,7,25,81,"0,4,7,8,9,11,12,13,14,15,16,19,20,21,23,24,25,26,27,28,29,30,31,33,34,36,37,38,39,40,42,43,44,45,46,47,48,49,50,51,53,54,55,56,57,58,59,61,62,63,64,65,66,67,69,72,73,74,75,78,79,80","24,33,64,66,72,73,80",PISA,single,cityblock,0.02,23
continent,Asia,base,37,11,25,81,"0,4,7,9,12,16,21,24,26,28,30,31,33,36,37,38,39,40,43,44,48,50,53,55,59,62,63,64,65,66,72,73,74,75,78,79,80","9,24,28,33,37,55,64,66,72,73,80",PISA,single,cityblock,0.02,23
continent,Asia,clusters,81,0,25,81,"0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80",,PISA,single,cityblock,0.02,23
continent,NorthAmerica,gen_base_1,48,2,9,81,"0,1,2,4,6,8,9,10,12,13,14,17,18,19,20,21,22,25,27,31,32,35,36,37,39,40,43,46,47,49,50,52,53,55,56,57,58,59,60,62,63,70,72,75,76,77,78,79","10,77",PISA,single,cityblock,0.02,23
continent,NorthAmerica,gen_base_2,37,2,9,81,"1,2,6,8,9,10,13,14,17,18,19,20,22,24,25,27,32,35,37,40,46,47,49,50,52,55,56,57,58,59,60,64,70,72,76,77,79","10,77",PISA,single,cityblock,0.02,23
continent,NorthAmerica,base,14,5,9,81,"1,6,10,13,14,19,20,27,35,46,56,57,58,77","10,19,46,56,77",PISA,single,cityblock,0.02,23
continent,NorthAmerica,clusters,74,0,9,81,"0,1,2,3,4,5,6,7,8,9,10,11,13,14,15,16,17,18,19,20,22,23,24,25,26,27,29,30,31,32,33,34,35,37,38,40,41,42,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,67,68,69,70,71,72,73,74,75,76,77,78,79,80",,PISA,single,cityblock,0.02,23
continent,Africa,gen_base_1,8,0,1,81,"9,19,37,40,50,55,59,79",,PISA,single,cityblock,0.02,23
continent,Africa,gen_base_2,8,0,1,81,"9,19,37,40,50,55,59,79",,PISA,single,cityblock,0.02,23
continent,Africa,base,4,0,1,81,"40,50,59,79",,PISA,single,cityblock,0.02,23
continent,Africa,clusters,18,0,1,81,"0,4,9,19,20,24,27,31,37,40,50,53,55,56,57,59,64,79",,PISA,single,cityblock,0.02,23
economy,HighEconomy,gen_base_1,67,39,46,81,"0,1,2,3,4,5,6,7,8,10,11,12,15,16,17,18,21,22,23,24,25,26,28,29,30,31,32,33,34,35,36,38,39,41,42,43,44,45,47,48,49,51,52,53,54,56,58,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,80","2,3,5,10,11,15,17,18,21,22,23,25,28,29,30,32,33,34,39,41,42,45,51,52,54,60,61,62,63,66,67,68,69,70,71,75,76,77,78",PISA,single,cityblock,0.02,37
economy,HighEconomy,gen_base_2,63,39,46,81,"0,1,2,3,4,5,7,8,10,11,12,15,16,17,18,21,22,23,24,25,26,28,29,30,31,32,33,34,36,38,39,41,42,43,44,45,47,48,51,52,53,54,56,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,80","2,3,5,10,11,15,17,18,21,22,23,25,28,29,30,32,33,34,39,41,42,45,51,52,54,60,61,62,63,66,67,68,69,70,71,75,76,77,78",PISA,single,cityblock,0.02,37
economy,HighEconomy,base,55,40,46,81,"2,3,4,5,7,10,11,12,15,16,17,18,21,22,23,24,25,26,28,29,30,32,33,34,36,38,39,41,42,43,44,45,48,51,52,53,54,56,60,61,62,63,64,65,66,67,68,69,70,71,74,75,76,77,78","2,3,5,10,11,15,17,18,21,22,23,25,28,29,30,32,33,34,39,41,42,45,51,52,54,56,60,61,62,63,66,67,68,69,70,71,75,76,77,78",PISA,single,cityblock,0.02,37
economy,HighEconomy,clusters,81,0,46,81,"0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80",,PISA,single,cityblock,0.02,37
economy,MediumHighEconomy,gen_base_1,60,17,27,81,"0,1,4,6,7,8,9,11,12,13,14,15,16,19,20,23,24,26,27,28,29,30,31,33,34,35,36,37,38,40,42,43,44,45,46,47,48,49,50,53,54,55,56,57,58,59,61,62,63,64,65,67,69,72,73,74,75,78,79,80","0,1,6,8,13,14,19,20,27,31,35,46,47,49,57,58,72",PISA,single,cityblock,0.02,37
economy,MediumHighEconomy,gen_base_2,61,17,27,81,"0,1,4,6,7,8,9,11,12,13,14,15,16,19,20,23,24,26,27,28,29,30,31,33,34,35,36,37,38,40,42,43,44,45,46,47,48,49,50,51,53,54,55,56,57,58,59,61,62,63,64,65,67,69,72,73,74,75,78,79,80","0,1,6,8,13,14,19,20,27,31,35,46,47,49,57,58,72",PISA,single,cityblock,0.02,37
economy,MediumHighEconomy,base,40,17,27,81,"0,1,4,6,7,8,12,13,14,16,19,20,24,26,27,31,35,36,37,38,40,43,44,46,47,48,49,50,53,55,57,58,59,64,65,72,73,74,79,80","0,1,6,8,13,14,19,20,27,31,35,46,47,49,57,58,72",PISA,single,cityblock,0.02,37
economy,MediumHighEconomy,clusters,81,0,27,81,"0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80",,PISA,single,cityblock,0.02,37
economy,MediumLowEconomy,gen_base_1,45,0,8,81,"0,7,8,9,11,15,16,19,20,23,26,27,29,30,31,33,34,37,38,40,42,44,45,47,48,49,50,54,55,57,58,59,61,62,63,65,67,69,72,73,74,75,78,79,80",,PISA,single,cityblock,0.02,37
economy,MediumLowEconomy,gen_base_2,41,0,8,81,"0,7,8,9,11,15,16,19,23,26,29,30,31,33,34,37,38,40,42,44,45,47,48,50,51,54,55,59,61,62,63,65,67,69,72,73,74,75,78,79,80",,PISA,single,cityblock,0.02,37
economy,MediumLowEconomy,base,17,1,8,81,"7,9,16,26,37,38,40,44,48,50,55,59,65,73,74,79,80",9,PISA,single,cityblock,0.02,37
economy,MediumLowEconomy,clusters,48,0,8,81,"0,1,4,6,7,8,9,11,13,14,16,19,20,24,26,27,30,31,33,35,37,38,40,44,45,46,47,48,49,50,53,55,56,57,58,59,62,63,64,65,67,72,73,74,75,78,79,80",,PISA,single,cityblock,0.02,37
density,LowDensity,gen_base_1,73,3,12,81,"0,1,2,3,4,5,6,7,8,10,11,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,37,38,39,41,42,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,60,61,62,63,64,65,67,68,69,70,71,72,73,74,75,76,77,78,80","2,22,52",PISA,single,cityblock,0.02,37
density,LowDensity,gen_base_2,70,3,12,81,"0,1,2,3,4,5,6,7,8,10,11,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,38,39,41,42,44,45,46,47,48,49,51,52,53,54,56,57,58,60,61,62,63,64,65,67,68,69,70,71,72,73,74,75,76,77,78,80","2,22,52",PISA,single,cityblock,0.02,37
density,LowDensity,base,26,5,12,81,"1,2,4,10,15,16,20,21,22,24,27,30,34,38,39,44,48,52,53,54,57,62,63,64,75,78","1,2,22,30,52",PISA,single,cityblock,0.02,37
density,LowDensity,clusters,81,0,12,81,"0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80",,PISA,single,cityblock,0.02,37
density,HighDensity,gen_base_1,32,0,2,81,"1,3,5,6,13,14,15,18,23,25,29,33,34,35,41,42,45,46,49,51,54,56,58,61,67,68,69,70,72,73,77,80",,PISA,single,cityblock,0.02,37
density,HighDensity,gen_base_2,27,0,2,81,"1,3,5,6,13,14,15,18,23,25,29,33,34,35,41,42,46,49,51,54,58,61,68,69,70,73,80",,PISA,single,cityblock,0.02,37
density,HighDensity,base,5,0,2,81,"6,15,34,35,54",,PISA,single,cityblock,0.02,37
density,HighDensity,clusters,52,0,2,81,"1,2,3,4,5,6,8,10,12,13,14,15,16,17,18,21,22,23,24,25,28,29,32,34,35,36,38,39,41,42,43,44,46,47,48,49,51,52,54,58,60,61,62,64,66,68,69,70,71,72,76,77",,PISA,single,cityblock,0.02,37
density,MediumDensity,gen_base_1,79,10,26,81,"0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,57,58,59,60,61,62,63,64,65,67,68,69,70,71,72,73,74,75,76,77,78,79,80","0,17,19,25,31,60,61,68,71,76",PISA,single,cityblock,0.02,37
density,MediumDensity,gen_base_2,76,7,26,81,"0,1,2,3,4,5,6,7,8,9,11,12,13,14,15,16,17,18,19,20,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,57,58,59,60,61,62,63,64,65,67,68,69,70,71,72,73,74,75,76,77,78,79,80","17,25,60,61,68,71,76",PISA,single,cityblock,0.02,37
density,MediumDensity,base,48,11,26,81,"0,3,4,5,12,13,14,16,17,18,19,20,23,24,25,27,29,31,36,37,38,41,42,43,44,45,46,48,50,53,55,57,60,61,62,63,64,67,68,69,70,71,72,73,75,76,78,80","0,17,19,25,31,60,61,68,71,72,76",PISA,single,cityblock,0.02,37
density,MediumDensity,clusters,81,0,26,81,"0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80",,PISA,single,cityblock,0.02,37
density,ExtremeDensity,gen_base_1,17,1,4,81,"10,12,15,21,28,30,33,34,36,39,43,45,54,66,67,73,80",66,PISA,single,cityblock,0.02,37
density,ExtremeDensity,gen_base_2,14,1,4,81,"10,12,21,28,30,33,36,39,43,45,66,67,73,80",66,PISA,single,cityblock,0.02,37
density,ExtremeDensity,base,7,2,4,81,"12,28,36,43,45,66,67","28,66",PISA,single,cityblock,0.02,37
density,ExtremeDensity,clusters,47,0,4,81,"2,3,5,7,10,11,12,15,17,18,21,22,23,25,26,28,29,30,32,33,34,36,39,41,42,43,45,51,52,54,60,61,63,65,66,67,68,69,70,71,73,74,75,76,77,78,80",,PISA,single,cityblock,0.02,37
government,PoorDemocracy,gen_base_1,78,18,37,81,"0,1,2,3,4,5,6,7,8,9,10,11,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,37,38,39,40,41,42,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80","0,1,6,8,19,31,33,35,45,47,49,56,61,66,67,68,72,77",PISA,single,cityblock,0.02,37
government,PoorDemocracy,gen_base_2,78,14,37,81,"0,1,2,3,4,5,6,7,8,9,10,11,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,37,38,39,40,41,42,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80","1,6,8,33,35,45,47,49,56,61,66,67,68,72",PISA,single,cityblock,0.02,37
government,PoorDemocracy,base,56,18,37,81,"0,1,3,4,5,6,7,8,10,13,14,15,16,17,19,21,23,24,26,29,31,33,34,35,38,39,40,41,42,44,45,46,47,48,49,53,54,56,59,60,61,62,63,64,65,66,67,68,69,72,74,75,76,77,78,79","0,1,6,8,19,31,33,35,45,47,49,56,61,66,67,68,72,77",PISA,single,cityblock,0.02,37
government,PoorDemocracy,clusters,81,0,37,81,"0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80",,PISA,single,cityblock,0.02,37
government,FullDemocracy,gen_base_1,58,9,21,81,"1,2,3,5,6,7,8,10,11,12,13,14,15,17,18,21,22,23,25,26,28,29,30,32,33,34,35,36,39,41,42,43,45,46,47,49,51,52,54,58,60,61,62,63,65,67,68,69,70,71,72,73,74,75,76,77,78,80","2,18,22,25,32,51,52,70,71",PISA,single,cityblock,0.02,37
government,FullDemocracy,gen_base_2,58,9,21,81,"1,2,3,5,6,7,8,10,11,12,13,14,15,17,18,21,22,23,25,26,28,29,30,32,33,34,35,36,39,41,42,43,45,46,47,49,51,52,54,58,60,61,62,63,65,67,68,69,70,71,72,73,74,75,76,77,78,80","2,18,22,25,32,51,52,70,71",PISA,single,cityblock,0.02,37
government,FullDemocracy,base,37,11,21,81,"2,3,5,10,11,12,13,14,15,17,18,21,22,23,25,29,30,32,34,36,39,41,42,43,46,51,52,54,60,62,63,69,70,71,75,76,78","2,11,18,22,25,30,32,51,52,70,71",PISA,single,cityblock,0.02,37
government,FullDemocracy,clusters,66,0,21,81,"1,2,3,4,5,6,7,8,10,11,12,13,14,15,16,17,18,21,22,23,24,25,26,28,29,30,32,33,34,35,36,38,39,41,42,43,44,45,46,47,48,49,51,52,54,58,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,80",,PISA,single,cityblock,0.02,37
government,Authoritarianism,gen_base_1,53,0,13,81,"0,4,7,8,9,11,12,15,16,19,20,23,24,26,27,28,29,30,31,33,34,36,37,38,40,42,43,44,45,47,48,49,50,53,54,55,57,58,59,61,62,63,64,65,67,69,72,73,74,75,78,79,80",,PISA,single,cityblock,0.02,37
government,Authoritarianism,gen_base_2,49,0,13,81,"0,4,7,8,9,11,12,15,16,19,23,24,26,28,29,30,31,33,34,36,37,38,40,42,43,44,45,47,48,50,51,53,54,55,59,61,62,63,64,65,67,69,72,73,74,75,78,79,80",,PISA,single,cityblock,0.02,37
government,Authoritarianism,base,28,1,13,81,"4,7,9,12,16,24,26,36,37,38,40,43,44,48,50,53,55,59,62,63,64,65,73,74,75,78,79,80",9,PISA,single,cityblock,0.02,37
government,Authoritarianism,clusters,81,0,13,81,"0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80",,PISA,single,cityblock,0.02,37
government,HybridRegime,gen_base_1,61,0,10,81,"0,1,4,6,7,8,10,11,12,13,14,15,16,19,20,21,23,24,26,27,28,29,30,31,33,34,35,36,37,38,39,40,42,43,44,45,46,47,48,49,50,53,54,55,57,58,59,61,62,63,64,65,67,69,72,73,74,75,78,79,80",,PISA,single,cityblock,0.02,37
government,HybridRegime,gen_base_2,58,0,10,81,"0,1,4,6,7,8,10,11,12,13,14,15,19,20,21,23,24,26,27,28,29,30,31,33,34,35,36,37,39,40,42,43,45,46,47,49,50,51,53,54,55,57,58,59,61,62,63,64,65,67,69,72,73,74,75,78,79,80",,PISA,single,cityblock,0.02,37
government,HybridRegime,base,21,5,10,81,"4,7,13,14,20,24,26,27,28,37,46,50,53,55,57,58,64,65,73,74,80","20,27,28,57,58",PISA,single,cityblock,0.02,37
government,HybridRegime,clusters,81,0,10,81,"0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80",,PISA,single,cityblock,0.02,37
continent,Europe,gen_base_1,76,27,37,81,"0,1,2,3,4,5,6,7,8,9,10,11,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,37,38,39,40,41,42,44,45,46,47,48,49,50,51,52,53,54,55,57,58,59,60,61,62,63,64,65,67,68,69,70,71,72,73,74,75,76,77,78,79,80","3,5,8,15,17,18,23,25,29,30,32,34,41,42,45,47,49,51,54,60,61,67,68,69,70,71,76",PISA,single,cityblock,0.02,37
continent,Europe,gen_base_2,76,27,37,81,"0,1,2,3,4,5,6,7,8,9,10,11,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,37,38,39,40,41,42,44,45,46,47,48,49,50,51,52,53,54,55,57,58,59,60,61,62,63,64,65,67,68,69,70,71,72,73,74,75,76,77,78,79,80","3,5,8,15,17,18,23,25,29,30,32,34,41,42,45,47,49,51,54,60,61,67,68,69,70,71,76",PISA,single,cityblock,0.02,37
continent,Europe,base,53,27,37,81,"0,2,3,4,5,7,8,10,15,16,17,18,21,22,23,24,25,26,29,30,31,32,34,38,39,40,41,42,44,45,47,48,49,51,53,54,59,60,61,62,63,64,65,67,68,69,70,71,74,75,76,78,79","3,5,8,15,17,18,23,25,29,30,32,34,41,42,45,47,49,51,54,60,61,67,68,69,70,71,76",PISA,single,cityblock,0.02,37
continent,Europe,clusters,81,0,37,81,"0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80",,PISA,single,cityblock,0.02,37
continent,SouthAmerica,gen_base_1,34,2,7,81,"0,1,6,7,8,11,13,14,16,19,20,26,27,31,35,37,38,44,46,47,48,49,50,55,56,57,58,62,63,65,72,74,75,78","1,58",PISA,single,cityblock,0.02,37
continent,SouthAmerica,gen_base_2,27,2,7,81,"0,1,6,7,8,11,13,14,19,20,26,27,31,35,46,47,49,56,57,58,62,63,65,72,74,75,78","1,58",PISA,single,cityblock,0.02,37
continent,SouthAmerica,base,15,3,7,81,"1,6,11,13,14,20,27,35,46,57,58,62,63,75,78","1,11,58",PISA,single,cityblock,0.02,37
continent,SouthAmerica,clusters,48,0,7,81,"0,1,4,6,7,8,9,11,13,14,16,19,20,24,26,27,30,31,33,35,37,38,40,44,45,46,47,48,49,50,53,55,56,57,58,59,62,63,64,65,67,72,73,74,75,78,79,80",,PISA,single,cityblock,0.02,37
continent,Oceania,gen_base_1,0,0,0,81,,,PISA,single,cityblock,0.02,37
continent,Oceania,gen_base_2,0,0,0,81,,,PISA,single,cityblock,0.02,37
continent,Oceania,base,0,0,0,81,,,PISA,single,cityblock,0.02,37
continent,Oceania,clusters,0,0,0,81,,,PISA,single,cityblock,0.02,37
continent,Asia,gen_base_1,76,8,25,81,"0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,52,53,54,55,57,58,59,60,61,62,63,64,65,66,67,69,71,72,73,74,75,76,77,78,79,80","12,28,33,36,43,66,73,80",PISA,single,cityblock,0.02,37
continent,Asia,gen_base_2,63,8,25,81,"0,1,4,7,8,9,10,11,12,13,14,15,16,19,20,21,23,24,26,27,28,29,30,31,32,33,34,36,37,38,39,40,42,43,44,45,46,47,48,49,50,51,53,54,55,57,58,59,61,62,63,64,65,66,67,69,72,73,74,75,78,79,80","12,28,33,36,43,66,73,80",PISA,single,cityblock,0.02,37
continent,Asia,base,37,10,25,81,"0,4,7,9,10,12,16,21,24,26,28,31,33,36,37,38,39,40,43,44,48,50,53,55,59,62,63,64,65,66,72,73,74,75,78,79,80","9,12,28,33,36,43,66,72,73,80",PISA,single,cityblock,0.02,37
continent,Asia,clusters,81,0,25,81,"0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80",,PISA,single,cityblock,0.02,37
continent,NorthAmerica,gen_base_1,45,0,9,81,"0,1,2,6,8,9,10,13,14,15,17,18,19,20,21,22,25,27,28,31,32,34,35,37,39,40,46,47,49,50,52,54,55,56,57,58,59,60,61,70,71,72,76,77,79",,PISA,single,cityblock,0.02,37
continent,NorthAmerica,gen_base_2,40,0,9,81,"0,1,2,6,8,9,10,13,14,17,18,19,20,21,22,25,27,28,31,32,35,37,39,40,46,47,49,50,52,55,56,57,58,59,60,70,72,76,77,79",,PISA,single,cityblock,0.02,37
continent,NorthAmerica,base,14,3,9,81,"6,10,13,14,19,20,21,27,35,39,46,56,57,77","19,56,77",PISA,single,cityblock,0.02,37
continent,NorthAmerica,clusters,67,0,9,81,"0,1,2,3,4,5,6,8,9,10,12,13,14,15,16,17,18,19,20,21,22,23,24,25,27,28,29,31,32,34,35,36,37,38,39,40,41,42,43,44,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,64,66,68,69,70,71,72,76,77,79",,PISA,single,cityblock,0.02,37
continent,Africa,gen_base_1,12,0,1,81,"0,19,20,27,31,37,40,50,55,57,59,79",,PISA,single,cityblock,0.02,37
continent,Africa,gen_base_2,9,0,1,81,"0,19,31,37,40,50,55,59,79",,PISA,single,cityblock,0.02,37
continent,Africa,base,3,0,1,81,"37,50,55",,PISA,single,cityblock,0.02,37
continent,Africa,clusters,15,0,1,81,"0,9,19,20,27,31,37,40,50,53,55,56,57,59,79",,PISA,single,cityblock,0.02,37
economy,HighEconomy,gen_base_1,66,38,46,81,"0,1,2,3,4,5,6,7,8,10,11,12,15,16,17,18,21,22,23,24,25,26,28,29,30,31,32,33,34,35,36,38,39,41,42,43,44,45,47,48,49,51,52,53,54,56,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,80","2,3,5,10,11,15,17,18,21,22,23,25,28,29,32,33,34,39,41,42,45,51,52,54,60,61,62,63,66,67,68,69,70,71,75,76,77,78",PISA,single,cityblock,0.02,51
